Date,10yr Tbond,2yr Spread,% Change Fedrate,% Change Payrolls,CPI,% Change 12M,Recession
2014-05-01,2.56,2.17,0.0,0.0015763632287968,236.918,0.179568759,0.0
2014-06-01,2.6,2.15,0.11111111111111,0.0023536036849059,237.231,0.220353827,0.0
2014-07-01,2.54,2.03,-0.1,0.0016710242946765,237.498,0.145302075,0.0
2014-08-01,2.42,1.95,0.0,0.0013518469249078,237.46,0.226825986,0.0
2014-09-01,2.53,1.96,0.0,0.002218918977143,237.477,0.172899992,0.0
2014-10-01,2.3,1.85,0.0,0.0018055973517906,237.43,0.14887791,0.0
2014-11-01,2.33,1.8,0.0,0.0020812770887868,236.983,0.144948799,0.0
2014-12-01,2.21,1.57,0.33333333333333,0.0019127964656089,236.252,0.113906338,0.0
2015-01-01,1.88,1.33,-0.083333333333333,0.001360621754276,234.747,0.119152485,0.0
2015-02-01,1.98,1.36,0.0,0.0019278925502248,235.342,0.131786311,0.0
2015-03-01,2.04,1.4,0.0,0.00050412172764646,235.976,0.104441464,0.0
2015-04-01,1.94,1.4,0.090909090909091,0.0020154708679299,236.222,0.106988011,0.0
2015-05-01,2.2,1.59,0.0,0.0023442922503789,237.001,0.095561873,0.0
2015-06-01,2.36,1.67,0.083333333333333,0.0012294647588765,237.657,0.052483702,0.0
2015-07-01,2.32,1.65,0.0,0.0021312782729589,238.034,0.089694272,0.0
2015-08-01,2.17,1.47,0.076923076923077,0.00088027549101767,238.033,-0.015568737,0.0
2015-09-01,2.17,1.46,0.0,0.0010905815966115,237.498,-0.026497122,0.0
2015-10-01,2.07,1.43,-0.14285714285714,0.0021506736668986,237.733,0.030380841,0.0
2015-11-01,2.26,1.38,0.0,0.001662143112626,238.017,0.006214984,0.0
2015-12-01,2.24,1.26,1.0,0.0019114434548815,237.761,-0.007265997,0.0
2016-01-01,2.09,1.19,0.41666666666667,0.00075473280362272,237.652,-0.027443747,0.0
2016-02-01,1.78,1.05,0.11764705882353,0.0014803952375965,237.336,-0.081857933,0.0
2016-03-01,1.89,1.01,-0.052631578947368,0.001652523759387,238.08,-0.003941169,0.0
2016-04-01,1.81,1.04,0.027777777777778,0.001371350606318,238.992,-0.009690656,0.0
2016-05-01,1.81,0.99,0.0,0.00028501713578633,239.557,-0.004953968,0.0
2016-06-01,1.64,0.91,0.027027027027027,0.0017930114252356,240.222,0.017328207,0.0
2016-07-01,1.5,0.83,0.026315789473684,0.0025737079431148,240.101,0.033158418,0.0
2016-08-01,1.56,0.82,0.025641025641026,0.00098947557794369,240.545,0.100786891,0.0
2016-09-01,1.63,0.86,0.0,0.0019977326771,241.176,0.12928964,0.0
2016-10-01,1.76,0.92,0.0,0.00081405697019034,241.741,0.022502016,0.0
2016-11-01,2.14,1.16,0.025,0.00089611293780287,242.026,0.056911932,0.0
2016-12-01,2.49,1.29,0.31707317073171,0.001473819050833,242.637,0.095350227,0.0
2017-01-01,2.43,1.22,0.2037037037037,0.0013547433208404,243.62,0.174530021,0.0
2017-02-01,2.42,1.22,0.015384615384615,0.0012567645523721,243.872,0.223270479,0.0
2017-03-01,2.48,1.17,0.1969696969697,0.00095339346342467,243.766,0.147096227,0.0
2017-04-01,2.3,1.06,0.13924050632911,0.0015075308015952,244.274,0.154408509,0.0
2017-05-01,2.3,1.0,0.011111111111111,0.00096473582659387,244.069,0.150146692,0.0
2017-06-01,2.19,0.85,0.14285714285714,0.0014422912608086,244.218,0.154631461,0.0
2017-07-01,2.32,0.95,0.10576923076923,0.0015562502559622,244.28,0.136501628,0.0
2017-08-01,2.21,0.87,0.008695652173913,0.0012948600869601,245.205,0.138510771,0.0
2017-09-01,2.2,0.82,-0.0086206896551724,0.00028586207835343,246.551,0.161921755,0.0
2017-10-01,2.36,0.81,0.0,0.0016942694228597,246.657,0.211231629,0.0
2017-11-01,2.35,0.65,0.008695652173913,0.0013313860679958,247.378,0.175563154,0.0
2017-12-01,2.4,0.56,0.12068965517241,0.0012142920134861,247.736,0.194199655,0.0
2018-01-01,2.58,0.55,0.084615384615384,0.00054881767057389,248.721,0.239127249,0.0
2018-02-01,2.86,0.68,0.0070921985815603,0.0025597442964428,249.3,0.148157165,0.0
2018-03-01,2.84,0.56,0.063380281690141,0.0013171314902498,249.517,0.11772455,0.0
2018-04-01,2.87,0.49,0.11920529801324,0.0010320822427889,250.275,0.110666095,0.0
2018-05-01,2.98,0.47,0.0059171597633136,0.0018194437892949,250.786,0.121680888,0.0
2018-06-01,2.91,0.38,0.070588235294118,0.0014394586559223,251.152,0.121712882,0.0
2018-07-01,2.89,0.28,0.049450549450549,0.0010007992960821,251.345,0.140059905,0.0
2018-08-01,2.89,0.25,0.0,0.0015366033684493,251.735,0.17392031,0.0
2018-09-01,3.0,0.23,0.020942408376963,0.00070347516732659,252.183,0.156634961,0.0
2018-10-01,3.15,0.29,0.12307692307692,0.0014193513831981,252.899,0.052996583,0.0
2018-11-01,3.12,0.26,0.0045662100456622,0.00061507193667433,252.822,0.067830051,0.0
2018-12-01,2.83,0.15,0.031818181818182,0.0016035491888714,252.493,-0.062372598,0.0
2019-01-01,2.71,0.17,0.05726872246696,0.0015809696613923,252.441,-0.042393064,0.0
2019-02-01,2.68,0.18,0.0,-0.00033301142229178,252.969,0.02603697,0.0
2019-03-01,2.57,0.16,0.0041666666666668,0.0011192911156268,254.147,0.073282584,0.0
2019-04-01,2.53,0.19,0.0041493775933609,0.0014574446137772,255.326,0.112452568,0.0
2019-05-01,2.4,0.19,-0.012396694214876,0.00041865472282399,255.371,0.017295885,0.0
2019-06-01,2.07,0.26,-0.0041841004184101,0.0011624431233186,255.423,0.08217788,0.0
2019-07-01,2.06,0.22,0.0084033613445378,0.0012805201698514,255.925,0.05826454,0.0
2019-08-01,1.63,0.06,-0.1125,0.0012921352037266,256.118,0.008595474,0.0
2019-09-01,1.7,0.05,-0.04225352112676,0.001462530110914,256.532,0.021537557,0.0
2019-10-01,1.71,0.16,-0.10294117647059,0.0012885831532621,257.387,0.120151663,0.0
2019-11-01,1.81,0.2,-0.15300546448087,0.001544309812307,257.989,0.137966165,0.0
2019-12-01,1.86,0.25,0.0,0.0010608995901369,258.203,0.288780702,0.0
2020-01-01,1.76,0.24,0.0,0.0020734733640953,258.687,0.192825673,0.0
2020-02-01,1.5,0.17,0.019354838709677,0.001898393263003,258.824,0.060955501,0.0
2020-03-01,0.87,0.42,-0.58860759493671,-0.011034401368974,257.989,-0.098613432,1.0
2020-04-01,0.66,0.44,-0.92307692307692,-0.137092283214,256.192,-0.011338087,1.0
2020-04-01,0.66,0.44,-0.92307692307692,-0.137092283214,256.192,0.400874871,1.0
2020-05-01,0.67,0.5,0.0,0.02176535214081,255.942,0.106193155,1.0
2020-06-01,0.73,0.55,0.6,0.036437734033114,257.282,0.053889505,1.0
2020-07-01,0.62,0.47,0.125,0.012521764364481,258.604,0.097551362,1.0
2020-08-01,0.65,0.51,0.11111111111111,0.011342303999541,259.511,0.196090173,1.0
2020-09-01,0.68,0.55,-0.1,0.0050726537205365,260.149,0.129759405,1.0
2020-10-01,0.79,0.64,0.0,0.0047932893948472,260.462,0.076508756,1.0
2020-11-01,0.87,0.7,0.0,0.0018520467220878,260.927,0.153025496,1.0
2020-12-01,0.93,0.79,0.0,-0.0021427220973468,261.56,0.16258921,1.0
2021-01-01,1.08,0.95,0.0,0.0016350532971236,262.231,0.151516648,1.0
2021-02-01,1.26,1.14,-0.11111111111111,0.0032787804057841,263.161,0.290069811,1.0
2021-03-01,1.61,1.46,-0.125,0.0063964693723639,264.793,0.55501411,1.0
