Date,Close,1Month,3Months,6Months,12Months
6/1/1932,4.43,-0.008948546,-0.393980848,-0.454433498,-0.701281187
7/1/1932,6.03,0.361173815,0.034305317,-0.240554156,-0.560815732
8/1/1932,8.39,0.391376451,0.876957494,0.012062726,-0.394660895
9/1/1932,8.08,-0.036948749,0.823927765,0.105335157,-0.167868177
10/1/1932,6.96,-0.138613861,0.154228856,0.193825043,-0.332694151
11/1/1932,6.55,-0.058908046,-0.219308701,0.465324385,-0.310526316
12/1/1932,6.92,0.05648855,-0.143564356,0.562076749,-0.147783251
1/1/1933,6.94,0.002890173,-0.002873563,0.150912106,-0.125944584
2/1/1933,5.66,-0.18443804,-0.135877863,-0.325387366,-0.317249698
3/1/1933,5.85,0.033568905,-0.154624277,-0.275990099,-0.199726402
4/1/1933,7.83,0.338461538,0.128242075,0.125,0.343053173
5/1/1933,9.64,0.231162197,0.703180212,0.471755725,1.156599553
6/1/1933,10.91,0.131742739,0.864957265,0.576589595,1.46275395
7/1/1933,9.95,-0.087992667,0.270753512,0.433717579,0.650082919
8/1/1933,11.09,0.114572864,0.150414938,0.959363958,0.321811681
9/1/1933,9.72,-0.123534716,-0.109074244,0.661538462,0.202970297
10/1/1933,8.96,-0.0781893,-0.099497487,0.144316731,0.287356322
11/1/1933,9.88,0.102678571,-0.109107304,0.024896266,0.508396947
12/1/1933,9.97,0.009109312,0.025720165,-0.086159487,0.440751445
1/1/1934,11.17,0.120361083,0.246651786,0.122613065,0.609510086
2/1/1934,10.76,-0.036705461,0.089068826,-0.029756537,0.901060071
3/1/1934,10.62,-0.013011152,0.065195587,0.092592593,0.815384615
4/1/1934,10.46,-0.015065913,-0.063563115,0.167410714,0.335887612
5/1/1934,9.61,-0.08126195,-0.106877323,-0.027327935,-0.003112033
6/1/1934,9.81,0.020811655,-0.076271186,-0.016048144,-0.100824931
7/1/1934,8.68,-0.115188583,-0.170172084,-0.222918532,-0.127638191
8/1/1934,9.15,0.054147465,-0.047866805,-0.149628253,-0.174932372
9/1/1934,9.08,-0.007650273,-0.074413863,-0.145009416,-0.065843621
10/1/1934,8.81,-0.029735683,0.014976959,-0.157743786,-0.016741071
11/1/1934,9.54,0.082860386,0.042622951,-0.007284079,-0.034412955
12/1/1934,9.5,-0.004192872,0.046255507,-0.031600408,-0.047141424
1/1/1935,9.1,-0.042105263,0.03291714,0.048387097,-0.185317816
2/1/1935,8.74,-0.03956044,-0.083857442,-0.044808743,-0.187732342
3/1/1935,8.45,-0.033180778,-0.110526316,-0.06938326,-0.20433145
4/1/1935,9.28,0.098224852,0.01978022,0.053348468,-0.112810707
5/1/1935,9.58,0.032327586,0.09610984,0.004192872,-0.003121748
6/1/1935,10.24,0.068893528,0.21183432,0.077894737,0.043832824
7/1/1935,11.08,0.08203125,0.193965517,0.217582418,0.276497696
8/1/1935,11.24,0.014440433,0.173277662,0.28604119,0.228415301
9/1/1935,11.59,0.03113879,0.131835938,0.371597633,0.276431718
10/1/1935,12.46,0.075064711,0.124548736,0.342672414,0.41430193
11/1/1935,12.94,0.038523274,0.151245552,0.350730689,0.35639413
12/1/1935,13.43,0.037867079,0.15875755,0.311523438,0.413684211
1/1/1936,14.31,0.065524944,0.14847512,0.291516245,0.572527473
2/1/1936,14.6,0.020265549,0.128284389,0.298932384,0.670480549
3/1/1936,14.92,0.021917808,0.110945644,0.287316652,0.765680473
4/1/1936,13.77,-0.077077748,-0.037735849,0.105136437,0.483836207
5/1/1936,14.4,0.045751634,-0.01369863,0.112828439,0.503131524
6/1/1936,14.84,0.030555556,-0.00536193,0.104988831,0.44921875
7/1/1936,15.85,0.068059299,0.151053014,0.107617051,0.430505415
8/1/1936,15.99,0.008832808,0.110416667,0.095205479,0.422597865
9/1/1936,16.01,0.001250782,0.07884097,0.0730563,0.381363244
10/1/1936,17.23,0.076202374,0.087066246,0.251270879,0.38282504
11/1/1936,17.280001,0.002901973,0.080675485,0.200000069,0.335394204
12/1/1936,17.18,-0.005787095,0.073079325,0.157681941,0.279225614
1/1/1937,17.77,0.034342258,0.031340685,0.121135647,0.241788959
2/1/1937,18.059999,0.016319584,0.045138771,0.129455847,0.236986233
3/1/1937,17.92,-0.007751883,0.043073341,0.119300437,0.201072386
4/1/1937,16.43,-0.083147321,-0.075407991,-0.046430644,0.193173566
5/1/1937,16.26,-0.010346926,-0.099667724,-0.059027832,0.129166667
6/1/1937,15.4,-0.052890529,-0.140625,-0.103608847,0.037735849
7/1/1937,16.77,0.088961039,0.020693853,-0.05627462,0.058044164
8/1/1937,16.040001,-0.043530054,-0.013530074,-0.111849286,0.003127017
9/1/1937,13.76,-0.142144692,-0.106493506,-0.232142857,-0.140537164
10/1/1937,12.35,-0.10247093,-0.263565891,-0.248326233,-0.28322693
11/1/1937,11.11,-0.100404858,-0.307356652,-0.316728167,-0.357060222
12/1/1937,10.55,-0.050405041,-0.233284884,-0.314935065,-0.385913853
1/1/1938,10.69,0.013270142,-0.134412955,-0.362552177,-0.398424311
2/1/1938,11.34,0.06080449,0.02070207,-0.2930175,-0.372092988
3/1/1938,8.5,-0.250440917,-0.194312796,-0.382267442,-0.525669643
4/1/1938,9.78,0.150588235,-0.085126286,-0.208097166,-0.404747413
5/1/1938,9.27,-0.052147239,-0.182539683,-0.165616562,-0.429889299
6/1/1938,11.56,0.247033441,0.36,0.095734597,-0.249350649
7/1/1938,12.33,0.066608997,0.260736196,0.153414406,-0.264758497
8/1/1938,12.06,-0.02189781,0.300970874,0.063492063,-0.248129723
9/1/1938,12.24,0.014925373,0.058823529,0.44,-0.110465116
10/1/1938,13.17,0.075980392,0.068126521,0.346625767,0.066396761
11/1/1938,12.73,-0.033409263,0.055555556,0.373247033,0.145814581
12/1/1938,13.14,0.032207384,0.073529412,0.136678201,0.24549763
1/1/1939,12.3,-0.063926941,-0.066059226,-0.00243309,0.150608045
2/1/1939,12.7,0.032520325,-0.002356638,0.053067993,0.119929453
3/1/1939,10.98,-0.135433071,-0.164383562,-0.102941176,0.291764706
4/1/1939,10.93,-0.004553734,-0.111382114,-0.170083523,0.117586912
5/1/1939,11.6,0.061299177,-0.086614173,-0.088766693,0.251348436
6/1/1939,10.86,-0.063793103,-0.010928962,-0.173515982,-0.060553633
7/1/1939,12.04,0.108655617,0.101555352,-0.021138211,-0.02351987
8/1/1939,11.18,-0.071428571,-0.036206897,-0.119685039,-0.072968491
9/1/1939,12.79,0.144007156,0.17771639,0.164845173,0.044934641
10/1/1939,12.83,0.003127443,0.065614618,0.173833486,-0.025816249
11/1/1939,12.2,-0.049103663,0.091234347,0.051724138,-0.041633936
12/1/1939,12.46,0.021311475,-0.025801407,0.14732965,-0.051750381
1/1/1940,12.05,-0.032905297,-0.060795012,0.000830565,-0.020325203
2/1/1940,12.13,0.006639004,-0.005737705,0.084973166,-0.04488189
3/1/1940,12.18,0.004122012,-0.02247191,-0.047693511,0.109289617
4/1/1940,12.19,0.000821018,0.011618257,-0.049883087,0.115279048
5/1/1940,9.27,-0.239540607,-0.23577906,-0.240163934,-0.200862069
6/1/1940,9.98,0.076591154,-0.180623974,-0.199036918,-0.081031308
7/1/1940,10.29,0.031062124,-0.155865463,-0.146058091,-0.145348837
8/1/1940,10.5,0.020408163,0.132686084,-0.134377576,-0.060822898
9/1/1940,10.66,0.015238095,0.068136273,-0.124794745,-0.166536357
10/1/1940,11.08,0.039399625,0.076773567,-0.091058244,-0.136399065
11/1/1940,10.57,-0.046028881,0.006666667,0.140237325,-0.133606557
12/1/1940,10.58,0.000946074,-0.00750469,0.06012024,-0.150882825
1/1/1941,10.07,-0.048204159,-0.091155235,-0.021379981,-0.164315353
2/1/1941,9.92,-0.01489573,-0.061494797,-0.055238095,-0.18219291
3/1/1941,9.96,0.004032258,-0.058601134,-0.065666041,-0.18226601
4/1/1941,9.31,-0.065261044,-0.075471698,-0.159747292,-0.236259229
5/1/1941,9.38,0.007518797,-0.054435484,-0.112582781,0.011866235
6/1/1941,9.85,0.05010661,-0.011044177,-0.06899811,-0.013026052
7/1/1941,10.39,0.054822335,0.116004296,0.031777557,0.009718173
8/1/1941,10.28,-0.010587103,0.095948827,0.036290323,-0.020952381
9/1/1941,10.2,-0.007782101,0.035532995,0.024096386,-0.04315197
10/1/1941,9.5,-0.068627451,-0.085659288,0.020408163,-0.142599278
11/1/1941,9.12,-0.04,-0.112840467,-0.02771855,-0.1371807
12/1/1941,8.69,-0.047149123,-0.148039216,-0.117766497,-0.178638941
1/1/1942,8.85,0.018411968,-0.068421053,-0.148219442,-0.121151936
2/1/1942,8.59,-0.029378531,-0.058114035,-0.164396887,-0.134072581
3/1/1942,8.01,-0.067520373,-0.078250863,-0.214705882,-0.195783133
4/1/1942,7.66,-0.043695381,-0.134463277,-0.193684211,-0.177228786
5/1/1942,8.15,0.063968668,-0.051222352,-0.106359649,-0.131130064
6/1/1942,8.3,0.018404908,0.036204744,-0.044879171,-0.157360406
7/1/1942,8.56,0.031325301,0.117493473,-0.032768362,-0.176130895
8/1/1942,8.62,0.007009346,0.057668712,0.003492433,-0.161478599
9/1/1942,8.85,0.026682135,0.06626506,0.104868914,-0.132352941
10/1/1942,9.36,0.057627119,0.093457944,0.221932115,-0.014736842
11/1/1942,9.29,-0.007478632,0.077726218,0.139877301,0.018640351
12/1/1942,9.77,0.051668461,0.103954802,0.177108434,0.124280783
1/1/1943,10.44,0.068577277,0.115384615,0.219626168,0.179661017
2/1/1943,10.97,0.050766284,0.180839612,0.27262181,0.277066356
3/1/1943,11.58,0.055606199,0.185261003,0.308474576,0.445692884
4/1/1943,11.59,0.000863558,0.110153257,0.238247863,0.51305483
5/1/1943,12.05,0.039689387,0.098450319,0.297093649,0.478527607
6/1/1943,12.35,0.024896266,0.066493955,0.264073695,0.487951807
7/1/1943,11.85,-0.04048583,0.022433132,0.135057471,0.384345794
8/1/1943,11.8,-0.004219409,-0.020746888,0.075660893,0.368909513
9/1/1943,12.08,0.023728814,-0.021862348,0.043177893,0.364971751
10/1/1943,11.91,-0.014072848,0.005063291,0.027610009,0.272435897
11/1/1943,11.02,-0.07472712,-0.066101695,-0.085477178,0.186221744
12/1/1943,11.67,0.058983666,-0.033940397,-0.055060729,0.194472876
1/1/1944,11.85,0.015424165,-0.005037783,0,0.135057471
2/1/1944,11.82,-0.002531646,0.072595281,0.001694915,0.077484047
3/1/1944,12.02,0.016920474,0.029991431,-0.004966887,0.037996546
4/1/1944,11.87,-0.012479201,0.001687764,-0.003358522,0.024158758
5/1/1944,12.35,0.040438079,0.044839255,0.120689655,0.024896266
6/1/1944,12.98,0.051012146,0.079866889,0.112253642,0.051012146
7/1/1944,12.71,-0.020801233,0.070766639,0.07257384,0.07257384
8/1/1944,12.82,0.008654603,0.03805668,0.084602369,0.086440678
9/1/1944,12.74,-0.00624025,-0.018489985,0.059900166,0.054635762
10/1/1944,12.78,0.003139717,0.005507474,0.076663858,0.073047859
11/1/1944,12.83,0.003912363,0.000780031,0.038866397,0.164246824
12/1/1944,13.28,0.035074045,0.042386185,0.023112481,0.137960583
1/1/1945,13.47,0.014307229,0.05399061,0.059795437,0.136708861
2/1/1945,14.3,0.061618411,0.114575214,0.115444618,0.209813875
3/1/1945,13.61,-0.048251748,0.024849398,0.068288854,0.132279534
4/1/1945,14.84,0.090374724,0.101707498,0.161189358,0.250210615
5/1/1945,15.01,0.011455526,0.04965035,0.169914263,0.215384615
6/1/1945,14.87,-0.009327115,0.092578986,0.119728916,0.145608629
7/1/1945,14.66,-0.014122394,-0.01212938,0.088344469,0.153422502
8/1/1945,15.51,0.0579809,0.033311126,0.084615385,0.209828393
9/1/1945,16.049999,0.034816183,0.079354338,0.179279868,0.259811538
10/1/1945,16.65,0.037383242,0.13574352,0.121967655,0.302816901
11/1/1945,17.190001,0.032432492,0.108317279,0.145236576,0.339828605
12/1/1945,17.360001,0.00988947,0.081620067,0.167451311,0.307228991
1/1/1946,18.57,0.069700399,0.115315315,0.266712142,0.378619154
2/1/1946,17.280001,-0.069466828,0.005235602,0.114119987,0.208391678
3/1/1946,18.040001,0.043981479,0.039170505,0.123987671,0.325496032
4/1/1946,18.76,0.039911251,0.010231556,0.126726727,0.264150943
5/1/1946,19.18,0.02238806,0.109953639,0.115764915,0.27781479
6/1/1946,18.43,-0.039103233,0.021618569,0.061635884,0.239408204
7/1/1946,17.959999,-0.025501953,-0.042643977,-0.032848735,0.225102251
8/1/1946,16.65,-0.072939815,-0.131908238,-0.036458389,0.073500967
9/1/1946,14.96,-0.101501502,-0.188279978,-0.170731753,-0.067912715
10/1/1946,14.84,-0.00802139,-0.17371933,-0.208955224,-0.108708709
11/1/1946,14.68,-0.010781671,-0.118318318,-0.234619395,-0.146015175
12/1/1946,15.3,0.042234332,0.022727273,-0.169831796,-0.118663645
1/1/1947,15.66,0.023529412,0.055256065,-0.128062312,-0.156704362
2/1/1947,15.43,-0.014687101,0.051089918,-0.073273273,-0.107060237
3/1/1947,15.17,-0.016850292,-0.008496732,0.014037433,-0.159090956
4/1/1947,14.58,-0.038892551,-0.068965517,-0.017520216,-0.222814499
5/1/1947,14.45,-0.008916324,-0.063512638,-0.015667575,-0.246611053
6/1/1947,15.21,0.052595156,0.002636783,-0.005882353,-0.174715138
7/1/1947,15.76,0.036160421,0.080932785,0.006385696,-0.122494383
8/1/1947,15.32,-0.027918782,0.060207612,-0.00712897,-0.07987988
9/1/1947,15.11,-0.013707572,-0.006574622,-0.003955175,0.010026738
10/1/1947,15.43,0.021178028,-0.020939086,0.05829904,0.039757412
11/1/1947,14.98,-0.029163966,-0.022193211,0.036678201,0.020435967
12/1/1947,15.3,0.021361816,0.012574454,0.00591716,0
1/1/1948,14.68,-0.040522876,-0.04860661,-0.068527919,-0.062579821
2/1/1948,13.93,-0.051089918,-0.070093458,-0.09073107,-0.097213221
3/1/1948,15.08,0.082555635,-0.014379085,-0.00198544,-0.005932762
4/1/1948,15.48,0.026525199,0.054495913,0.003240441,0.061728395
5/1/1948,16.690001,0.078165439,0.198133597,0.11415227,0.15501737
6/1/1948,16.74,0.002995746,0.110079576,0.094117647,0.100591716
7/1/1948,15.85,-0.053166069,0.023901809,0.079700272,0.00571066
8/1/1948,15.97,0.007570978,-0.043139662,0.146446518,0.042428198
9/1/1948,15.49,-0.030056356,-0.074671446,0.027188329,0.025148908
10/1/1948,16.5,0.065203357,0.041009464,0.065891473,0.069345431
11/1/1948,14.75,-0.106060606,-0.076393237,-0.116237321,-0.015353805
12/1/1948,15.2,0.030508475,-0.018721756,-0.091995221,-0.006535948
1/1/1949,15.22,0.001315789,-0.077575758,-0.039747634,0.036784741
2/1/1949,14.62,-0.039421813,-0.008813559,-0.0845335,0.049533381
3/1/1949,15.06,0.030095759,-0.009210526,-0.027759845,-0.00132626
4/1/1949,14.71,-0.023240372,-0.033508541,-0.108484848,-0.049741602
5/1/1949,14.19,-0.035350102,-0.029411765,-0.037966102,-0.149790345
6/1/1949,14.16,-0.002114165,-0.059760956,-0.068421053,-0.154121864
7/1/1949,15.04,0.062146893,0.022433719,-0.011826544,-0.051104101
8/1/1949,15.22,0.011968085,0.072586328,0.041039672,-0.046963056
9/1/1949,15.58,0.023653088,0.100282486,0.034528552,0.0058102
10/1/1949,16.040001,0.029525096,0.066489428,0.090414752,-0.027878727
11/1/1949,16.059999,0.001246758,0.055190473,0.131782875,0.088813492
12/1/1949,16.790001,0.045454673,0.077663736,0.185734534,0.104605329
1/1/1950,17.049999,0.015485288,0.062967452,0.133643551,0.120236465
2/1/1950,17.219999,0.009970675,0.072229145,0.131405979,0.177838509
3/1/1950,17.290001,0.004065157,0.029779629,0.109756162,0.148074436
4/1/1950,18.07,0.045112722,0.059824109,0.126558533,0.228416044
5/1/1950,18.780001,0.039291699,0.090592456,0.169365017,0.323467301
6/1/1950,17.690001,-0.058040465,0.023134759,0.053603332,0.249293856
7/1/1950,17.84,0.00847931,-0.012728279,0.046334372,0.186170213
8/1/1950,18.42,0.032511211,-0.019169381,0.069686473,0.210249671
9/1/1950,19.450001,0.055917535,0.099491232,0.124927697,0.248395443
10/1/1950,19.530001,0.00411311,0.094730998,0.080796956,0.217581034
11/1/1950,19.51,-0.001024117,0.05917481,0.038871084,0.214819503
12/1/1950,20.41,0.04613019,0.049357273,0.153759121,0.215604454
1/1/1951,21.66,0.061244488,0.109062923,0.214125561,0.270381306
2/1/1951,21.799999,0.006463481,0.117375654,0.183496145,0.265969818
3/1/1951,21.4,-0.018348579,0.048505634,0.100257013,0.237709587
4/1/1951,22.43,0.048130841,0.0355494,0.148489445,0.241283896
5/1/1951,21.52,-0.040570664,-0.012843991,0.10302409,0.145899832
6/1/1951,20.959999,-0.026022351,-0.020560794,0.026947526,0.184850074
7/1/1951,22.4,0.068702341,-0.001337494,0.034164358,0.255605381
8/1/1951,23.280001,0.039285759,0.081784433,0.067890003,0.263843702
9/1/1951,23.26,-0.000859149,0.109732877,0.086915888,0.195886828
10/1/1951,22.940001,-0.013757481,0.024107188,0.02273745,0.174603166
11/1/1951,22.879999,-0.002615606,-0.017182216,0.06319698,0.172731881
12/1/1951,23.77,0.038898647,0.021926053,0.13406494,0.164625184
1/1/1952,24.139999,0.015565797,0.052310285,0.077678527,0.114496722
2/1/1952,23.26,-0.036453978,0.016608436,-0.000859149,0.066972526
3/1/1952,24.370001,0.047721453,0.025241944,0.047721453,0.138785093
4/1/1952,23.32,-0.0430858,-0.033968477,0.016564908,0.039679001
5/1/1952,23.860001,0.023156132,0.0257954,0.042832257,0.108736106
6/1/1952,24.959999,0.046102177,0.024210011,0.050063063,0.190839704
7/1/1952,25.4,0.017628246,0.089193825,0.05219557,0.133928571
8/1/1952,25.030001,-0.01456689,0.049036042,0.076096346,0.075171818
9/1/1952,24.540001,-0.019576507,-0.016826844,0.00697579,0.055030138
10/1/1952,24.52,-0.000815037,-0.034645669,0.051457976,0.06887528
11/1/1952,25.66,0.046492659,0.025169755,0.075440022,0.121503546
12/1/1952,26.57,0.035463757,0.082722042,0.064503248,0.117795541
1/1/1953,26.379999,-0.00715096,0.075856403,0.038582638,0.09279205
2/1/1953,25.9,-0.018195566,0.009353079,0.034758249,0.11349957
3/1/1953,25.290001,-0.023552085,-0.048174595,0.030562346,0.037751332
4/1/1953,24.620001,-0.026492684,-0.066717137,0.004078344,0.055746184
5/1/1953,24.540001,-0.003249391,-0.052509614,-0.043647662,0.02849958
6/1/1953,24.139999,-0.016299999,-0.045472596,-0.091456568,-0.032852565
7/1/1953,24.75,0.025269305,0.005280219,-0.061789199,-0.025590551
8/1/1953,23.32,-0.057777778,-0.04971479,-0.0996139,-0.068318056
9/1/1953,23.35,0.001286449,-0.032725726,-0.076710199,-0.048492296
10/1/1953,24.540001,0.05096364,-0.008484808,-0.003249391,0.000815701
11/1/1953,24.76,0.008964914,0.061749571,0.008964914,-0.035074045
12/1/1953,24.809999,0.002019346,0.062526724,0.027754765,-0.066240158
1/1/1954,26.08,0.051189079,0.062754643,0.053737374,-0.011372214
2/1/1954,26.15,0.002684049,0.056138934,0.12135506,0.00965251
3/1/1954,26.940001,0.030210363,0.085852563,0.153747366,0.065243177
4/1/1954,28.26,0.048997734,0.083588957,0.151589195,0.147847232
5/1/1954,29.190001,0.03290874,0.116252428,0.178917649,0.189486545
6/1/1954,29.209999,0.000685098,0.084261244,0.177347851,0.210024864
7/1/1954,30.879999,0.057172203,0.09271051,0.184049041,0.247676727
8/1/1954,29.83,-0.034002559,0.021925282,0.140726577,0.27915952
9/1/1954,32.310001,0.083137814,0.10612811,0.199331841,0.383725953
10/1/1954,31.68,-0.019498638,0.025906769,0.121019108,0.290953493
11/1/1954,34.240002,0.080808144,0.147837814,0.173004482,0.382875687
12/1/1954,35.98,0.050817696,0.11358709,0.231769984,0.450221743
1/1/1955,36.630001,0.01806562,0.156250032,0.186204734,0.404524578
2/1/1955,36.759998,0.003548922,0.07359801,0.232316393,0.405736061
3/1/1955,36.580002,-0.004896518,0.016675987,0.132157254,0.357832244
4/1/1955,37.959999,0.037725449,0.036308981,0.198232292,0.343241295
5/1/1955,37.91,-0.00131715,0.03128406,0.107184515,0.298732398
6/1/1955,41.029999,0.082300158,0.121651087,0.140355725,0.404655954
7/1/1955,43.52,0.060687328,0.146469999,0.188097156,0.409326471
8/1/1955,43.18,-0.0078125,0.139013453,0.174646419,0.447536038
9/1/1955,43.669998,0.0113478,0.064343141,0.193821641,0.35159383
10/1/1955,42.34,-0.030455646,-0.027113971,0.115384645,0.336489899
11/1/1955,45.509998,0.074870052,0.05396012,0.200474756,0.32914706
12/1/1955,45.48,-0.000659152,0.041447265,0.108457253,0.264035575
1/1/1956,43.82,-0.03649956,0.034955125,0.006893382,0.196287164
2/1/1956,45.34,0.034687357,-0.003735399,0.050023159,0.233405943
3/1/1956,48.48,0.069254521,0.065963061,0.110144315,0.325314307
4/1/1956,48.380001,-0.002062686,0.104062095,0.142654724,0.274499533
5/1/1956,45.200001,-0.065729639,-0.003087759,-0.006811624,0.192297573
6/1/1956,46.970001,0.039159291,-0.031146844,0.032761675,0.14477217
7/1/1956,49.389999,0.051522205,0.020876353,0.127110885,0.134880492
8/1/1956,47.509998,-0.038064407,0.051106127,0.047860565,0.10027786
9/1/1956,45.349998,-0.045464115,-0.034490163,-0.064562748,0.038470348
10/1/1956,45.580002,0.005071753,-0.077141063,-0.057875133,0.076523429
11/1/1956,45.080002,-0.010969723,-0.051147045,-0.002654845,-0.009448385
12/1/1956,46.669998,0.03527054,0.029106947,-0.006387119,0.026165303
1/1/1957,44.720001,-0.041782667,-0.018867946,-0.094553515,0.02053859
2/1/1957,43.259998,-0.032647651,-0.040372758,-0.089454855,-0.045875651
3/1/1957,44.110001,0.019648706,-0.054853163,-0.027342824,-0.090140243
4/1/1957,45.740002,0.036953094,0.022808609,0.003510311,-0.054567982
5/1/1957,47.43,0.036947921,0.096393948,0.052129501,0.04933626
6/1/1957,47.369999,-0.001265043,0.073906097,0.014998951,0.008516031
7/1/1957,47.91,0.011399641,0.047442018,0.071332713,-0.02996556
8/1/1957,45.220001,-0.056146921,-0.046594961,0.045307515,-0.048200318
9/1/1957,42.419998,-0.06191957,-0.10449654,-0.038313375,-0.064608603
10/1/1957,41.060001,-0.03206028,-0.142976393,-0.102317464,-0.099166319
11/1/1957,41.720001,0.016074038,-0.077399379,-0.120387919,-0.07453418
12/1/1957,39.990002,-0.041466897,-0.057284208,-0.155794747,-0.143132554
1/1/1958,41.700001,0.042760663,0.015586946,-0.129618013,-0.067531304
2/1/1958,40.84,-0.020623525,-0.021093024,-0.096859817,-0.055940779
3/1/1958,42.099998,0.030852057,0.052763088,-0.007543612,-0.045567965
4/1/1958,43.439999,0.031829004,0.04172657,0.057963905,-0.050284279
5/1/1958,44.09,0.014963191,0.079578844,0.056807261,-0.070419566
6/1/1958,45.240002,0.026083057,0.074584422,0.131282814,-0.044965105
7/1/1958,47.189999,0.04310338,0.086325969,0.131654625,-0.015028199
8/1/1958,47.75,0.011866942,0.083012021,0.169196866,0.055948672
9/1/1958,50.060001,0.048376984,0.106542856,0.189073714,0.180103804
10/1/1958,51.330002,0.025369576,0.087730517,0.181629907,0.250121791
11/1/1958,52.48,0.022404012,0.099057592,0.190292583,0.257909845
12/1/1958,55.209999,0.052019798,0.102876506,0.220380118,0.380595055
1/1/1959,55.450001,0.004347075,0.08026493,0.17503713,0.329736203
2/1/1959,55.41,-0.000721389,0.055830793,0.160418848,0.35675808
3/1/1959,55.439999,0.0005414,0.004165912,0.107470993,0.316864647
4/1/1959,57.59,0.038780683,0.038593309,0.121955927,0.325736679
5/1/1959,58.68,0.018926897,0.059014618,0.118140244,0.330914039
6/1/1959,58.470001,-0.003578715,0.054653717,0.059047311,0.292440283
7/1/1959,60.509998,0.034889635,0.050703212,0.091253326,0.282263176
8/1/1959,59.599998,-0.015038837,0.015678221,0.075618083,0.248167497
9/1/1959,56.880001,-0.045637535,-0.027193432,0.025974063,0.136236513
10/1/1959,57.52,0.01125174,-0.049413289,-0.001215489,0.120592203
11/1/1959,58.279999,0.013212778,-0.022147635,-0.00681665,0.110518274
12/1/1959,59.889999,0.027625258,0.052918389,0.024285924,0.084767254
1/1/1960,55.610001,-0.071464319,-0.033205824,-0.080978304,0.002885482
2/1/1960,56.119999,0.009170976,-0.037062458,-0.058389247,0.012813554
3/1/1960,55.34,-0.013898771,-0.075972601,-0.02707456,-0.001803734
4/1/1960,54.369999,-0.017528027,-0.022298183,-0.054763578,-0.055912502
5/1/1960,55.830002,0.0268531,-0.005167445,-0.042038384,-0.048568473
6/1/1960,56.919998,0.019523481,0.028550741,-0.049590934,-0.026509372
7/1/1960,55.509998,-0.02477161,0.020967427,-0.001798292,-0.082630973
8/1/1960,56.959999,0.026121439,0.02023996,0.014967926,-0.044295287
9/1/1960,53.52,-0.060393242,-0.059732926,-0.032887604,-0.059071747
10/1/1960,53.389999,-0.002429017,-0.0381913,-0.018024646,-0.07180113
11/1/1960,55.540001,0.040269752,-0.024929741,-0.005194358,-0.04701438
12/1/1960,58.110001,0.046272956,0.085762351,0.020906589,-0.029721123
1/1/1961,61.779999,0.063156048,0.157145536,0.112952643,0.11095123
2/1/1961,63.439999,0.026869538,0.142239789,0.113764047,0.130434785
3/1/1961,65.059998,0.025535924,0.119600704,0.215620291,0.175641453
4/1/1961,65.309998,0.003842607,0.057138217,0.223262769,0.20121389
5/1/1961,66.559998,0.019139489,0.049180313,0.198415499,0.1921905
6/1/1961,64.639999,-0.02884614,-0.006455564,0.112373049,0.135628975
7/1/1961,66.760002,0.032797077,0.022201869,0.080608661,0.202666266
8/1/1961,68.07,0.019622498,0.022686329,0.072982362,0.195049178
9/1/1961,66.730003,-0.019685574,0.032332983,0.025668691,0.246823673
10/1/1961,68.620003,0.028323092,0.027861009,0.050681444,0.285259492
11/1/1961,71.32,0.039347084,0.047744968,0.071514455,0.28411953
12/1/1961,71.550003,0.003224944,0.072231377,0.106899816,0.231285523
1/1/1962,68.839996,-0.037875708,0.00320596,0.03115629,0.114276418
2/1/1962,69.959999,0.016269655,-0.019068999,0.027765521,0.102774277
3/1/1962,69.550003,-0.005860435,-0.02795248,0.042259851,0.069013298
4/1/1962,65.239998,-0.061969875,-0.052295151,-0.049256847,-0.001071811
5/1/1962,59.630001,-0.085990147,-0.147655777,-0.163909128,-0.104116545
6/1/1962,54.75,-0.081838016,-0.212796583,-0.234800871,-0.153001225
7/1/1962,58.23,0.063561644,-0.10744939,-0.154125459,-0.127771147
8/1/1962,59.119999,0.015284201,-0.008552775,-0.154945685,-0.131482312
9/1/1962,56.27,-0.04820702,0.027762557,-0.190941803,-0.156751124
10/1/1962,56.52,0.004442865,-0.029366306,-0.133660305,-0.176333466
11/1/1962,62.259998,0.101556936,0.053112298,0.044105265,-0.127033118
12/1/1962,63.099998,0.013491809,0.12137903,0.152511379,-0.118099296
1/1/1963,66.199997,0.049128353,0.171266755,0.136870977,-0.038349784
2/1/1963,64.290001,-0.028851905,0.032605253,0.087449291,-0.081046285
3/1/1963,66.57,0.035464286,0.05499211,0.183046028,-0.042846914
4/1/1963,69.800003,0.0485204,0.054380758,0.234961129,0.069895848
5/1/1963,70.800003,0.014326647,0.101259946,0.137166805,0.187321848
6/1/1963,69.370003,-0.020197739,0.042061033,0.099366168,0.267032018
7/1/1963,69.129997,-0.003459795,-0.009598939,0.044259821,0.187188683
8/1/1963,72.5,0.04874878,0.024011256,0.12770258,0.226319371
9/1/1963,71.699997,-0.011034524,0.033587918,0.077061694,0.27421356
10/1/1963,74.010002,0.032217644,0.070591714,0.060315169,0.309448018
11/1/1963,73.230003,-0.010539103,0.010069007,0.034322032,0.176196681
12/1/1963,75.019997,0.024443451,0.046304047,0.081447222,0.188906488
1/1/1964,77.040001,0.026926207,0.040940399,0.114422166,0.163746291
